graph,model,all_wrong_sure,all_correct_sure,mean_conf,frac_wrong
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5530267946584961,0.6
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5402744147288152,0.25
ER(p=0.3),baseline,0.0,0.0,0.9858377115315611,0.95
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5469728403176144,0.5
ER(p=0.3),baseline,0.0,0.0,0.9891614355379451,0.95
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5418950500629993,0.5
ER(p=0.3),baseline,0.0,0.0,0.9765672259877654,0.85
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5449692781200082,0.55
ER(p=0.3),baseline,0.0,0.0,0.9725510308309318,0.15
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5449109624286855,0.5
ER(p=0.3),baseline,0.0,1.0,0.9999999999988349,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5428471925307736,0.35
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5516982778019464,0.65
ER(p=0.3),baseline,0.0,0.0,0.8331954017358555,0.65
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5492028639836894,0.5
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5394060101515853,0.6
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5392338849499032,0.35
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5396029939092419,0.7
ER(p=0.3),baseline,1.0,0.0,0.9999770102312434,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5410114911875783,0.6
ER(p=0.3),baseline,0.0,0.0,0.9755521953599675,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5502786312480562,0.4
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.542055626631589,0.35
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5470347027983394,0.2
ER(p=0.3),baseline,0.0,0.0,0.9876917111994652,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5406854820757812,0.35
ER(p=0.3),baseline,1.0,0.0,0.9999991387207933,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.537851635122353,0.6
ER(p=0.3),baseline,0.0,0.0,0.936729035259711,0.55
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5347067757302055,0.45
ER(p=0.3),baseline,0.0,1.0,0.9999896116345607,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.544105415060917,0.3
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5362327521134375,0.7
ER(p=0.3),baseline,0.0,0.0,0.9778596950203526,0.95
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5411302544430591,0.6
ER(p=0.3),baseline,0.0,1.0,0.999998088222229,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5324981834909762,0.45
ER(p=0.3),baseline,0.0,0.0,0.9956041668504015,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5500605931707226,0.5
ER(p=0.3),baseline,0.0,0.0,0.998933398132509,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5309304264126296,0.5
ER(p=0.3),baseline,0.0,0.0,0.9848032720005928,0.95
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5546049686488125,0.45
ER(p=0.3),baseline,1.0,0.0,0.9956734288580511,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5339258233077138,0.55
ER(p=0.3),baseline,0.0,0.0,0.9797281330158987,0.95
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5499608333035152,0.6
ER(p=0.3),baseline,0.0,0.0,0.9143818042353908,0.2
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5446879514973635,0.4
ER(p=0.3),baseline,0.0,1.0,0.9999999999987148,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.534258785666883,0.45
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5497656751447608,0.75
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5498499215900852,0.5
ER(p=0.3),baseline,0.0,0.0,0.9684412130532218,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5341904737864935,0.55
ER(p=0.3),baseline,0.0,0.0,0.9855416096454025,0.9
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5446324306687865,0.65
ER(p=0.3),baseline,0.0,0.0,0.8859291483178289,0.4
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5432361754709037,0.55
ER(p=0.3),baseline,0.0,0.0,0.9259375371892709,0.4
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5404898187156458,0.55
ER(p=0.3),baseline,0.0,0.0,0.974540344014509,0.95
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5515114697407177,0.6
ER(p=0.3),baseline,0.0,0.0,0.974788173182955,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5335528996434908,0.35
ER(p=0.3),baseline,0.0,0.0,0.9666103646564645,0.15
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5340614903942418,0.45
ER(p=0.3),baseline,0.0,0.0,0.9940590635419829,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5462693633858008,0.5
ER(p=0.3),baseline,0.0,0.0,0.9607125569619746,0.25
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5392924713306605,0.45
ER(p=0.3),baseline,0.0,0.0,0.994558872622792,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5433693659843205,0.45
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.530643121324865,0.7
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.538844104334151,0.45
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5555789500126005,0.55
ER(p=0.3),baseline,1.0,0.0,0.9999999728818155,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5368989641981805,0.5
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5312587993413657,0.35
ER(p=0.3),baseline,0.0,0.0,0.9348549450464632,0.6
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5547320882703138,0.5
ER(p=0.3),baseline,0.0,0.0,0.9355613778554996,0.85
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5505464397576073,0.55
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.538053729149961,0.55
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5436884607330807,0.6
ER(p=0.3),baseline,0.0,1.0,0.9999897060817616,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5453086583393787,0.4
ER(p=0.3),baseline,1.0,0.0,0.9999580847547511,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5410609046039324,0.55
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5410401621269889,0.6
ER(p=0.3),baseline,0.0,0.0,0.9724871829916161,0.8
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5442464807979657,0.45
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5389761086362153,0.6
ER(p=0.3),baseline,0.0,0.0,0.9968782767328126,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5370814311327514,0.35
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5433292555602793,0.5
ER(p=0.3),baseline,0.0,0.0,0.9689171407520659,0.85
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5410428669586365,0.5
ER(p=0.3),baseline,0.0,1.0,0.9999999999986648,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5335282602028039,0.4
ER(p=0.3),baseline,1.0,0.0,0.999999999133127,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5437834636963361,0.6
ER(p=0.3),baseline,0.0,0.0,0.9900704319402577,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5450030688104838,0.55
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5469365791183955,0.35
ER(p=0.3),baseline,0.0,1.0,0.9999999999987246,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5351811712194763,0.35
ER(p=0.3),baseline,1.0,0.0,0.9999999999971687,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5406051121852857,0.75
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5448443338994863,0.45
ER(p=0.3),baseline,0.0,0.0,0.9984086404397224,0.9
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5382276349853042,0.55
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.544542654296042,0.3
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5290394935328515,0.4
ER(p=0.3),baseline,0.0,1.0,0.9996642918791137,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5400137975825567,0.5
ER(p=0.3),baseline,0.0,0.0,0.9388240939926618,0.6
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5397434957025481,0.5
ER(p=0.3),baseline,0.0,1.0,0.9999999999861876,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5454618481615271,0.5
ER(p=0.3),baseline,0.0,0.0,0.9124279386291445,0.25
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.550480353634456,0.55
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5404556423558551,0.3
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5398445650159216,0.6
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5541646412669384,0.55
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.548369770005124,0.25
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5403779185926314,0.45
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5388139738116995,0.6
ER(p=0.3),baseline,1.0,0.0,0.9999999998262841,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5405463954303344,0.65
ER(p=0.3),baseline,0.0,0.0,0.9422346443072595,0.85
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5479267431656691,0.4
ER(p=0.3),baseline,0.0,0.0,0.9943649955455687,0.9
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5512453938735924,0.6
ER(p=0.3),baseline,0.0,0.0,0.9900284630530688,0.95
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5506119338589267,0.5
ER(p=0.3),baseline,0.0,1.0,0.999999713519921,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5600912793569195,0.35
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5352143500759555,0.7
ER(p=0.3),baseline,0.0,0.0,0.9877388842832087,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5401519433269428,0.5
ER(p=0.3),baseline,1.0,0.0,0.9999999996282852,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5386741742185351,0.5
ER(p=0.3),baseline,0.0,0.0,0.9258687110845771,0.8
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5424989925636845,0.5
ER(p=0.3),baseline,0.0,0.0,0.9948888481475278,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5312251623026412,0.5
ER(p=0.3),baseline,0.0,1.0,0.9999999949827478,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5510694464868513,0.3
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5437837103980778,0.65
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5516968237704579,0.4
ER(p=0.3),baseline,0.0,0.0,0.9609007842746669,0.8
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5438417898154081,0.5
ER(p=0.3),baseline,1.0,0.0,0.9999999999350498,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5316415565337446,0.6
ER(p=0.3),baseline,0.0,0.0,0.968495263820371,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.538434680839981,0.55
ER(p=0.3),baseline,0.0,0.0,0.9523553668069041,0.2
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5455413593292117,0.5
ER(p=0.3),baseline,0.0,0.0,0.9992633060011087,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5553132900367593,0.55
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5436544669809008,0.65
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5404838661001243,0.4
ER(p=0.3),baseline,0.0,0.0,0.9438188341955728,0.7
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5468346613258435,0.55
ER(p=0.3),baseline,0.0,0.0,0.9783009010349755,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5429242998905157,0.45
ER(p=0.3),baseline,0.0,0.0,0.9853083354283447,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5475797341898188,0.5
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5512557289366207,0.7
ER(p=0.3),baseline,0.0,0.0,0.9219981784798559,0.7
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5365693302206126,0.55
ER(p=0.3),baseline,0.0,0.0,0.9945813033071105,0.95
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5466931094383797,0.55
ER(p=0.3),baseline,0.0,0.0,0.9721142419198292,0.8
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5491639254007616,0.55
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5520406660816608,0.65
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.534219972018263,0.8
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5415869657740815,0.4
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5464039000570138,0.45
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5380209960353248,0.3
ER(p=0.3),baseline,0.0,1.0,0.9999999998735186,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5507363685198944,0.3
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5415247360390643,0.55
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5404911807123723,0.35
ER(p=0.3),baseline,0.0,0.0,0.9662464012372689,0.85
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5318861521358477,0.55
ER(p=0.3),baseline,0.0,0.0,0.9313795916754423,0.6
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5481886344552025,0.45
ER(p=0.3),baseline,0.0,0.0,0.9807214297477158,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5431493607530131,0.35
ER(p=0.3),baseline,0.0,1.0,0.9990413047311779,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5457973554434986,0.6
ER(p=0.3),baseline,0.0,0.0,0.9429393343232058,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5505923325776149,0.4
ER(p=0.3),baseline,0.0,0.0,0.9550440575555823,0.8
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5513462501046602,0.6
ER(p=0.3),baseline,0.0,1.0,0.9970943629511299,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5466007859150476,0.3
ER(p=0.3),baseline,0.0,0.0,0.9124682257333097,0.35
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5526966372135703,0.45
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.542356790516481,0.6
ER(p=0.3),baseline,0.0,0.0,0.9149029689632293,0.85
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.534444144520943,0.5
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5451333509732856,0.65
ER(p=0.3),baseline,0.0,0.0,0.9699566759371472,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5482749196364529,0.45
ER(p=0.3),baseline,1.0,0.0,0.9999998821377435,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5428863089246299,0.6
ER(p=0.3),baseline,0.0,0.0,0.9854060647823525,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5569086995087972,0.3
ER(p=0.3),baseline,0.0,0.0,0.8231831146135609,0.5
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5351449117625335,0.5
ER(p=0.3),baseline,0.0,0.0,0.9812403728329638,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5414573047410187,0.5
ER(p=0.3),baseline,0.0,0.0,0.9918230277488158,0.85
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5535901289602443,0.55
ER(p=0.3),baseline,0.0,0.0,0.981831993485866,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5332944376702119,0.5
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.528176293487921,0.65
ER(p=0.3),baseline,0.0,0.0,0.9171725669717361,0.9
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5395380074783758,0.55
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5397641016661212,0.5
ER(p=0.3),baseline,0.0,0.0,0.9624037916659203,0.9
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5407894387349932,0.55
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.533340153871096,0.6
ER(p=0.3),baseline,1.0,0.0,0.9952599832431291,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5423397783452817,0.55
ER(p=0.3),baseline,0.0,0.0,0.9672345622551551,0.9
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5355400695390081,0.5
ER(p=0.3),baseline,0.0,0.0,0.8441100004344351,0.55
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5452268368826642,0.6
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5343792280349549,0.35
ER(p=0.3),baseline,1.0,0.0,0.9996423444513798,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5539718329711358,0.6
ER(p=0.3),baseline,1.0,0.0,0.9999999999986853,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5368665579107861,0.65
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5361285308564743,0.65
ER(p=0.3),baseline,1.0,0.0,0.9999849080703223,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5347743121587694,0.6
ER(p=0.3),baseline,0.0,0.0,0.995291599812248,0.9
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5528806997959128,0.6
ER(p=0.3),baseline,1.0,0.0,0.9998096433316477,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5310230754431114,0.6
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5422527598135539,0.5
ER(p=0.3),baseline,0.0,0.0,0.9634583799319492,0.8
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5416456713429094,0.55
ER(p=0.3),baseline,0.0,1.0,0.9999999999516767,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5395653147388879,0.5
ER(p=0.3),baseline,0.0,0.0,0.9915163012156809,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5409264017500413,0.45
ER(p=0.3),baseline,0.0,0.0,0.9984804950845063,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5435382421853008,0.45
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5451548193469381,0.35
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5309172829486997,0.55
ER(p=0.3),baseline,0.0,0.0,0.903291247527908,0.45
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5377938456522035,0.6
ER(p=0.3),baseline,1.0,0.0,0.9999742217124858,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5417484656722298,0.5
ER(p=0.3),baseline,0.0,0.0,0.9789053974070064,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.539131548566575,0.6
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5434189870599793,0.35
ER(p=0.3),baseline,0.0,1.0,0.9999999927207357,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5379176969367091,0.4
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5459442912774064,0.55
ER(p=0.3),baseline,1.0,0.0,0.999999941964177,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5481171718465845,0.6
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5409332054930428,0.35
ER(p=0.3),baseline,1.0,0.0,0.9972317734782999,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5346838795340465,0.6
ER(p=0.3),baseline,0.0,0.0,0.8836168058938026,0.25
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5372034373238194,0.4
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5376410435313883,0.35
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5399189075532124,0.45
ER(p=0.3),baseline,0.0,0.0,0.9713923944744207,0.9
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5404769365474996,0.45
ER(p=0.3),baseline,0.0,0.0,0.9587220945960425,0.2
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5397408413638128,0.5
ER(p=0.3),baseline,0.0,0.0,0.9751922290741477,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5470007159029342,0.35
ER(p=0.3),baseline,0.0,1.0,0.9984201230162775,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5285743005223715,0.45
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.532859744446782,0.25
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5514610237222823,0.5
ER(p=0.3),baseline,0.0,0.0,0.9906066806926157,0.1
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5329713614237401,0.3
ER(p=0.3),baseline,0.0,0.0,0.9942241753104796,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5370263919131787,0.35
ER(p=0.3),baseline,0.0,0.0,0.8840052956490565,0.6
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5323559513001426,0.5
ER(p=0.3),baseline,0.0,1.0,0.9999999998659188,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5395176881839134,0.25
ER(p=0.3),baseline,0.0,0.0,0.9904248460306381,0.95
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5405619803369923,0.55
ER(p=0.3),baseline,0.0,0.0,0.9970479375754513,0.9
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5393751883439949,0.5
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5365133760218393,0.25
ER(p=0.3),baseline,0.0,0.0,0.9910805576237532,0.95
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5444610923633831,0.55
ER(p=0.3),baseline,0.0,0.0,0.9975423908115191,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5393364907180236,0.4
ER(p=0.3),baseline,1.0,0.0,0.9982067954945114,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5332985586666057,0.5
ER(p=0.3),baseline,1.0,0.0,0.9999999999990002,1.0
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5263698032048441,0.5
ER(p=0.3),baseline,0.0,0.0,0.9728853933544336,0.05
ER(p=0.3),PBRC (social-only fallback),0.0,0.0,0.5357517678876866,0.5
ER(p=0.3),baseline,0.0,1.0,0.9999999999990002,0.0
